Name,AbrahamSimpson,HomerSimpson,BartSimpson,LisaSimpson,MaggieSimpson
XM_054367083.1,0.000,0.000,0.000,0.000,0.000
XM_054367074.1,0.000,0.000,0.000,0.000,0.000
XM_054367087.1,0.000,0.000,0.000,0.000,0.000
XM_054367082.1,0.000,0.000,0.000,0.000,0.000
XM_054367075.1,0.000,0.000,0.000,0.000,0.000
XM_054367071.1,0.000,0.000,0.000,0.000,0.000
XM_054367088.1,0.000,0.000,0.000,0.000,0.000
XM_054367086.1,0.000,0.000,0.000,0.000,0.000
XM_054367080.1,0.000,0.000,0.000,0.000,0.000
XM_054367079.1,0.000,0.000,0.000,0.000,0.000
XM_054367070.1,0.000,0.000,0.000,0.000,0.000
XM_054367090.1,0.000,0.000,0.000,0.000,0.000
XM_054367085.1,0.000,0.000,0.000,0.000,0.000
XM_054367084.1,0.000,0.000,0.000,0.000,0.000
XM_054367092.1,0.000,0.000,0.000,0.000,0.000
XM_054367091.1,0.000,0.000,0.000,0.000,0.000
XM_054367093.1,0.000,0.000,0.000,0.000,0.000
XR_007083522.1,0.000,0.000,0.000,0.000,0.000
XR_923057.4,0.000,0.000,16.111,0.000,0.000
NM_201266.2,0.000,0.000,0.000,0.000,0.000
NM_003872.3,0.000,0.000,0.000,0.000,0.000
NM_201279.2,0.000,0.000,11.485,0.000,0.000
XM_047446170.1,0.000,0.000,0.000,0.000,0.000
XM_047446172.1,0.000,0.000,0.000,0.000,5.948
XM_047446171.1,27.930,0.000,0.000,0.000,0.000
XM_047446173.1,0.000,18.502,0.000,9.418,0.000
XM_017005188.3,0.000,3.373,1.520,0.000,0.000
NM_018534.4,0.000,0.000,0.000,0.000,0.000
NM_201267.2,0.000,0.000,0.000,0.000,0.000
XM_047446174.1,0.000,0.000,0.000,0.000,0.000
XM_047446175.1,9.083,0.000,0.000,0.000,21.516
XM_047446176.1,0.000,9.983,0.000,21.102,0.000
NM_201264.2,0.000,0.000,0.000,0.000,0.000
XR_008486580.1,0.000,0.000,0.000,0.000,0.000
XR_008486581.1,0.000,0.000,0.000,0.000,0.000
XM_054344366.1,0.000,0.000,0.000,0.000,0.000
XM_054344363.1,0.000,0.000,0.000,0.000,0.000
XM_054344367.1,0.000,0.000,0.000,0.000,0.000
XM_054344368.1,0.000,0.000,0.000,0.000,0.000
XM_054344364.1,0.000,0.000,0.000,0.000,0.000
XM_054344365.1,0.000,0.000,0.000,0.000,0.000
XM_054344369.1,0.000,0.000,0.000,0.000,0.000
XM_054344370.1,0.000,0.000,0.000,0.000,0.000
XM_017014751.3,0.000,0.000,0.000,28.920,0.000
XM_017014753.3,0.000,4.561,0.000,0.000,0.000
XM_047423432.1,0.000,0.000,0.000,0.000,0.000
XM_017014752.2,0.000,0.000,0.000,0.000,52.219
XM_005252001.4,0.000,0.000,0.000,0.000,0.000
XM_011518718.4,0.000,0.000,0.000,0.000,0.000
XM_005252003.4,0.000,0.000,0.000,0.000,0.000
XM_047423433.1,0.000,0.000,0.000,0.000,0.000
NM_001369532.1,0.000,0.000,37.999,13.757,0.000
XM_005252004.3,0.000,0.000,0.000,0.000,0.000
NM_001369533.1,0.000,0.000,0.000,0.000,0.000
XM_017014755.1,0.000,0.000,0.000,0.000,0.000
NM_001018066.3,0.000,0.000,1.258,0.000,1.608
NM_001369537.1,0.000,0.000,0.000,3.701,0.000
XM_017014760.3,0.000,0.000,0.000,0.000,0.000
NM_001369544.1,0.000,0.000,0.000,0.000,0.000
NM_001291937.2,0.000,0.000,12.945,0.000,1.732
NM_001369542.1,0.000,0.000,0.000,0.000,0.000
NM_001007097.3,0.000,0.000,0.000,0.000,0.000
NM_001369543.1,0.000,0.000,0.000,0.000,0.000
NM_001369545.1,0.000,0.000,0.000,11.067,0.000
NM_001369539.1,0.000,0.000,0.000,0.000,0.000
NM_001369541.1,0.000,0.000,0.000,0.000,0.000
NM_001369540.1,0.000,0.000,0.000,0.000,0.000
NM_001369547.1,0.000,0.000,0.000,0.000,0.000
NM_001369546.1,0.000,0.000,0.000,0.000,0.000
NM_001018065.2,0.000,0.000,0.000,0.000,0.000
NM_006180.6,0.000,0.000,0.000,0.000,0.000
NM_001369534.1,0.000,0.000,0.000,0.000,0.000
NM_001018064.3,0.000,0.000,0.000,0.000,0.000
NM_001369548.1,0.000,14.931,0.000,0.000,0.000
NM_001369538.1,4.008,0.000,0.000,0.000,0.000
NM_001369549.1,0.000,0.000,0.000,0.000,0.000
NM_001369536.1,0.000,0.000,0.000,0.000,0.000
NM_001369535.1,13.960,0.000,0.000,0.000,0.000
NM_001369550.1,5.006,0.000,0.000,0.000,0.000
NM_001369551.1,0.000,0.000,0.000,0.000,0.000
NM_001369552.1,0.000,0.000,0.000,0.000,0.000
XM_054363020.1,0.000,0.000,0.000,0.000,0.000
XM_054363024.1,0.000,4.561,0.000,0.000,0.000
XM_054363018.1,0.000,0.000,0.000,0.000,0.000
XM_054363026.1,0.000,0.000,0.000,0.000,0.000
XM_054363019.1,0.000,0.000,0.000,0.000,0.000
XM_054363025.1,0.000,0.000,0.000,0.000,0.000
XM_054363021.1,0.000,0.000,0.000,0.000,0.000
XM_054363022.1,0.000,0.000,0.000,0.000,0.000
XM_054363023.1,0.000,0.000,0.000,0.000,0.000
XM_054363027.1,0.000,0.000,0.000,0.000,0.000
XM_054363028.1,0.000,0.000,0.000,0.000,0.000
NM_000439.5,0.000,0.000,37.930,30.667,35.744
NM_001177875.2,63.877,65.273,0.000,0.000,0.000
NR_190763.1,0.000,0.000,0.000,0.000,0.000
NR_190764.1,0.000,26.140,0.000,0.000,5.044
NR_190766.1,0.000,0.000,0.000,0.000,0.000
NR_190765.1,10.107,0.000,13.148,0.000,13.909
NM_001429700.1,0.000,0.000,0.000,0.000,0.000
NM_001429699.1,21.258,0.000,23.496,37.193,0.000
NM_001363570.2,0.000,0.000,0.000,0.000,16.277
NM_000922.4,5.486,0.000,0.000,0.000,0.000
NM_001363569.2,0.000,0.000,0.000,0.000,0.000
XM_006718249.4,0.000,0.000,0.000,0.000,0.000
XM_047427115.1,0.000,0.000,0.000,0.000,0.000
XM_054369107.1,0.000,0.000,0.000,0.000,0.000
XM_054369108.1,0.000,0.000,0.000,0.000,0.000
XM_005248729.6,0.000,0.000,9.178,24.182,0.000
NM_017934.7,0.000,0.000,0.000,0.000,0.000
XM_011535918.4,0.000,23.927,10.537,2.484,0.000
XM_011535919.2,0.000,0.000,0.000,0.000,0.000
XM_054355760.1,19.333,0.000,0.000,0.000,6.974
XM_054355761.1,2.451,0.001,0.000,0.000,17.287
XM_054355762.1,0.000,0.000,0.000,0.000,0.000
NM_000939.4,64.987,0.000,25.106,0.000,0.000
NM_001319205.2,0.000,68.003,21.925,27.709,41.812
NM_001035256.3,0.000,0.000,0.000,15.265,0.000
NM_001319204.2,0.000,0.000,0.000,0.000,0.000
NM_001354666.3,0.000,0.000,0.000,0.000,14.217
NM_138712.5,0.000,0.000,0.000,0.000,0.000
NM_005037.7,0.000,0.000,0.000,0.000,0.000
NM_001374261.3,0.000,0.000,0.000,0.000,0.000
NM_001354669.2,0.000,0.000,0.000,0.000,12.046
NM_001354667.3,0.000,0.000,12.099,0.000,0.000
NM_001374262.3,0.000,0.000,15.227,0.000,0.000
NM_138711.6,0.000,0.000,0.000,0.000,0.000
NM_001330615.4,0.000,0.000,0.000,25.486,0.000
NM_001374266.1,0.000,0.000,0.000,0.000,0.000
NM_001354670.2,0.000,1.097,0.000,0.000,1.266
NM_001374263.2,0.000,0.000,0.000,0.000,0.000
NM_001374264.2,30.813,34.600,0.000,0.000,0.000
NM_015869.5,0.000,0.000,0.000,0.000,0.000
NM_001374265.1,0.000,0.000,0.000,0.000,0.000
NM_001354668.2,0.000,0.000,0.000,0.000,0.000
XM_017006982.2,0.000,0.000,25.019,0.000,0.000
XM_047448664.1,21.770,0.000,0.000,0.000,0.000
XM_047448661.1,0.000,0.000,0.000,0.000,32.052
XM_017006984.1,0.000,0.000,0.000,0.000,0.000
NM_002941.4,0.000,0.000,0.000,0.000,0.000
XM_011533980.1,0.000,19.697,0.000,0.000,0.000
XM_011533978.1,0.000,0.000,7.892,0.000,0.000
XM_011533979.1,0.000,0.000,0.000,0.000,0.000
XM_011533976.1,0.000,0.000,0.000,0.000,0.000
XM_011533977.3,0.000,0.000,0.000,0.000,0.000
XM_047448665.1,0.000,0.000,0.000,0.000,0.000
XM_047448663.1,0.000,0.000,0.000,0.000,3.933
XM_017006983.3,0.000,0.000,0.000,7.398,0.000
NM_001145845.2,0.000,0.000,0.000,0.000,0.000
NM_133631.4,0.000,0.000,0.000,0.000,0.000
XM_006713277.4,0.000,0.000,0.000,0.000,0.000
XM_017006985.2,0.000,0.000,0.000,0.000,0.000
XM_047448662.1,0.000,0.000,0.000,0.000,0.000
XM_054347444.1,0.000,0.000,0.000,11.962,0.000
XM_054347456.1,0.000,0.000,0.000,0.000,0.000
XM_054347451.1,0.000,0.000,0.000,0.000,0.000
XM_054347450.1,0.000,0.000,0.000,7.398,0.000
XM_054347448.1,0.000,0.000,0.000,0.000,0.000
NM_001308293.2,39.351,0.000,0.000,34.642,0.000
NM_001387404.1,0.000,37.999,0.000,0.000,0.000
NM_015503.3,25.517,0.000,0.000,0.000,0.000
NM_001387430.1,0.000,28.806,3.471,0.000,35.136
NM_001145812.2,0.000,0.000,18.495,0.000,0.000
NM_001145797.2,0.000,0.000,0.000,0.000,0.000
NM_001145796.2,0.000,0.000,0.000,0.000,0.000
NM_001145795.2,0.000,0.000,13.733,0.000,0.000
NM_001308294.2,0.000,0.000,0.000,0.000,0.000
NM_005068.3,0.000,28.414,0.000,25.073,20.781
NM_001374769.1,23.367,0.000,20.165,0.000,0.000
NM_001309443.2,25.143,0.000,0.000,0.000,0.000
NM_001309444.2,18.866,31.094,35.644,0.000,37.721
NM_003118.4,0.000,0.000,0.000,37.406,0.000
NM_152834.4,0.000,0.000,0.000,0.000,0.000
NM_001352680.2,20.758,0.000,29.729,29.931,28.814
NM_001352681.1,0.000,29.902,0.000,0.000,0.000
XM_017010594.2,0.000,0.000,0.000,0.000,0.000
XM_011514438.3,0.000,0.000,0.000,0.000,36.242
NM_015255.3,11.639,15.533,25.917,0.000,0.000
NM_001363705.2,11.639,0.000,25.917,0.000,0.000
XM_047418493.1,0.000,33.052,0.000,0.000,13.576
XM_017010597.2,0.000,0.000,0.000,0.000,0.000
XM_047418494.1,0.000,0.000,0.000,0.000,0.000
XM_047418495.1,0.000,0.000,0.000,0.000,0.000
NM_001184801.2,2.815,0.000,0.000,0.000,0.000
XM_011514440.2,0.000,0.000,0.000,0.000,0.000
XM_011514441.3,24.849,0.000,0.000,0.000,0.000
XM_005248966.4,0.000,0.000,0.000,16.042,0.000
XM_054354858.1,0.000,0.000,0.000,0.000,0.000
XM_054354860.1,0.000,0.000,0.000,14.622,0.000
XM_054354861.1,0.000,0.000,0.000,21.363,0.000
XM_054354864.1,0.000,0.000,0.000,0.000,0.000
XM_054354859.1,0.000,0.000,0.000,0.000,0.000
XM_054354866.1,0.000,0.000,0.000,0.000,0.000
XM_054354862.1,0.000,0.000,0.000,0.000,0.000
XM_054354863.1,0.000,0.000,0.000,0.000,0.000
XM_054354865.1,0.000,0.000,0.000,0.000,0.000
NM_001184763.1,32.000,32.000,0.000,0.000,32.000
NM_144624.2,0.000,0.000,32.000,32.000,0.000
NM_175866.5,0.000,0.000,0.000,0.000,0.000
