Name,AbrahamSimpson,HomerSimpson,BartSimpson,LisaSimpson,MaggieSimpson
XM_054367083.1,0.000,0.000,0.000,0.000,0.000
XM_054367074.1,0.000,0.000,0.000,0.000,0.000
XM_054367087.1,0.000,0.000,0.000,0.000,0.000
XM_054367082.1,0.000,0.000,0.000,0.000,0.000
XM_054367075.1,0.000,0.000,0.000,0.000,0.000
XM_054367071.1,0.000,0.000,0.000,0.000,0.000
XM_054367088.1,0.000,0.000,0.000,0.000,0.000
XM_054367086.1,0.000,0.000,0.000,0.000,0.000
XM_054367080.1,0.000,0.000,0.000,0.000,0.000
XM_054367079.1,0.000,0.000,0.000,0.000,0.000
XM_054367070.1,0.000,0.000,0.000,0.000,0.000
XM_054367090.1,0.000,0.000,0.000,0.000,0.000
XM_054367085.1,0.000,0.000,0.000,0.000,0.000
XM_054367084.1,0.000,0.000,0.000,0.000,0.000
XM_054367092.1,0.000,0.000,0.000,0.000,0.000
XM_054367091.1,0.000,0.000,0.000,0.000,0.000
XM_054367093.1,0.000,0.000,0.000,0.000,0.000
XR_007083522.1,0.000,0.000,0.000,0.000,0.000
XR_923057.4,0.000,0.000,17.816,15.530,0.000
NM_201266.2,20.162,0.000,0.000,0.000,0.000
NM_003872.3,0.000,0.000,0.000,0.000,0.000
NM_201279.2,0.000,19.139,5.533,0.000,0.000
XM_047446170.1,0.000,0.000,0.000,0.000,0.000
XM_047446172.1,0.000,0.000,0.000,0.000,7.969
XM_047446171.1,13.900,0.000,0.000,0.000,0.000
XM_047446173.1,0.000,0.000,0.000,4.320,0.000
XM_017005188.3,0.000,1.656,4.523,0.000,0.000
NM_018534.4,0.000,0.000,0.000,0.000,0.000
NM_201267.2,0.000,0.000,0.000,0.000,11.881
XM_047446174.1,0.000,0.000,8.403,19.124,0.000
XM_047446175.1,0.000,0.000,0.000,0.000,12.583
XM_047446176.1,9.995,17.000,0.000,0.000,0.000
NM_201264.2,0.000,0.000,0.000,0.000,0.000
XR_008486580.1,0.000,0.000,0.000,0.000,0.000
XR_008486581.1,0.000,0.000,0.000,0.000,0.000
XM_054344366.1,0.000,0.000,0.000,0.000,0.000
XM_054344363.1,0.000,0.000,0.000,0.000,0.000
XM_054344367.1,0.000,0.000,0.000,0.000,0.000
XM_054344368.1,0.000,0.000,0.000,0.000,0.000
XM_054344364.1,0.000,0.000,0.000,0.000,0.000
XM_054344365.1,0.000,0.000,0.000,0.000,0.000
XM_054344369.1,0.000,0.000,0.000,0.000,0.000
XM_054344370.1,0.000,0.000,0.000,0.000,0.000
XM_017014751.3,0.000,0.000,0.000,16.289,0.000
XM_017014753.3,0.000,2.102,0.000,0.000,0.000
XM_047423432.1,0.000,0.000,0.000,0.000,0.000
XM_017014752.2,0.000,0.000,0.000,0.000,0.000
XM_005252001.4,0.000,0.000,0.000,20.729,45.683
XM_011518718.4,0.000,0.000,0.000,0.000,0.000
XM_005252003.4,0.000,0.000,0.000,0.000,0.000
XM_047423433.1,0.000,0.000,0.000,0.000,0.000
NM_001369532.1,0.000,0.000,0.000,0.000,0.000
XM_005252004.3,0.000,0.000,0.000,0.000,0.000
NM_001369533.1,0.000,0.000,35.965,0.000,0.000
XM_017014755.1,0.000,0.000,0.000,0.000,0.000
NM_001018066.3,0.000,0.000,0.000,0.000,0.000
NM_001369537.1,0.000,0.000,0.000,0.000,0.000
XM_017014760.3,0.000,9.975,0.000,0.000,0.000
NM_001369544.1,0.000,0.000,0.000,0.000,0.000
NM_001291937.2,0.000,0.000,0.000,0.000,0.000
NM_001369542.1,0.000,0.000,0.000,15.700,0.000
NM_001007097.3,0.000,0.000,0.000,0.000,1.408
NM_001369543.1,0.000,0.000,0.000,0.000,0.000
NM_001369545.1,0.000,0.000,0.000,0.000,0.000
NM_001369539.1,0.000,0.000,0.000,0.000,0.000
NM_001369541.1,0.000,0.000,8.939,0.000,0.000
NM_001369540.1,0.000,0.000,0.000,0.000,0.000
NM_001369547.1,0.000,0.000,0.000,0.000,0.000
NM_001369546.1,0.000,0.000,0.000,0.000,0.000
NM_001018065.2,0.000,0.000,0.000,0.000,0.000
NM_006180.6,0.000,0.000,0.000,0.000,0.000
NM_001369534.1,0.000,0.000,0.000,0.000,0.000
NM_001018064.3,0.000,0.000,0.000,0.000,0.000
NM_001369548.1,0.000,0.000,0.000,0.000,0.000
NM_001369538.1,1.377,0.000,0.000,0.000,0.000
NM_001369549.1,0.000,0.000,0.000,0.000,0.000
NM_001369536.1,0.000,0.000,0.000,0.000,0.000
NM_001369535.1,5.672,0.000,0.000,0.000,0.000
NM_001369550.1,0.000,0.000,0.000,0.000,0.000
NM_001369551.1,0.000,0.000,0.000,0.000,0.000
NM_001369552.1,0.000,0.000,0.000,0.000,0.000
XM_054363020.1,0.000,0.000,0.000,0.000,0.000
XM_054363024.1,0.000,0.000,0.000,0.000,0.000
XM_054363018.1,0.000,0.000,0.000,0.000,0.000
XM_054363026.1,0.000,0.000,0.000,0.000,0.000
XM_054363019.1,0.000,0.000,0.000,0.000,0.000
XM_054363025.1,0.000,0.000,0.000,0.000,0.000
XM_054363021.1,0.000,0.000,0.000,0.000,0.000
XM_054363022.1,0.000,0.000,0.000,0.000,0.000
XM_054363023.1,0.000,0.000,0.000,0.000,0.000
XM_054363027.1,0.000,0.000,0.000,0.000,0.000
XM_054363028.1,0.000,0.000,0.000,0.000,0.000
NM_000439.5,0.000,0.000,39.499,33.818,43.050
NM_001177875.2,68.751,73.468,0.000,0.000,0.000
NR_190763.1,0.000,0.000,0.000,0.000,0.000
NR_190764.1,0.000,24.776,0.000,0.000,0.000
NR_190766.1,0.000,0.000,0.000,0.000,0.000
NR_190765.1,19.971,0.000,15.056,0.000,21.726
NM_001429700.1,0.000,0.000,0.000,0.000,0.000
NM_001429699.1,17.276,0.000,28.713,36.682,0.000
NM_001363570.2,4.231,0.000,0.000,0.000,16.629
NM_000922.4,0.000,0.000,0.000,0.000,0.000
NM_001363569.2,0.000,0.000,0.000,0.000,0.000
XM_006718249.4,0.000,0.000,0.000,0.000,0.000
XM_047427115.1,0.000,0.000,0.000,0.000,0.000
XM_054369107.1,0.000,0.000,0.000,0.000,0.000
XM_054369108.1,0.000,0.000,0.000,0.000,0.000
XM_005248729.6,0.000,0.000,9.297,16.954,5.085
NM_017934.7,0.000,0.000,0.000,0.000,0.000
XM_011535918.4,0.000,22.344,0.000,0.000,0.000
XM_011535919.2,0.000,0.000,0.000,0.000,0.000
XM_054355760.1,12.270,0.000,0.000,0.000,0.000
XM_054355761.1,0.000,0.000,0.000,0.000,8.308
XM_054355762.1,0.000,0.000,0.000,0.000,0.000
NM_000939.4,74.974,13.841,15.786,0.000,0.000
NM_001319205.2,0.000,57.023,33.755,27.696,47.028
NM_001035256.3,0.000,0.000,0.000,24.561,0.000
NM_001319204.2,0.000,0.000,0.000,0.000,0.000
NM_001354666.3,0.000,0.000,0.000,0.000,12.637
NM_138712.5,24.458,0.000,0.000,0.000,0.000
NM_005037.7,0.000,0.000,29.680,0.000,0.000
NM_001374261.3,0.000,0.000,0.000,0.000,0.000
NM_001354669.2,0.000,0.000,0.000,0.000,6.921
NM_001354667.3,0.000,14.585,0.000,0.000,0.000
NM_001374262.3,4.469,0.000,0.000,0.000,0.000
NM_138711.6,0.000,0.000,0.000,0.000,0.000
NM_001330615.4,0.000,0.000,0.000,24.017,0.000
NM_001374266.1,0.000,0.000,0.000,0.000,13.202
NM_001354670.2,0.000,1.156,0.000,0.000,0.000
NM_001374263.2,0.000,0.000,0.000,0.000,0.000
NM_001374264.2,0.000,20.524,0.000,0.000,0.000
NM_015869.5,0.000,0.000,0.000,0.000,0.000
NM_001374265.1,0.000,0.000,0.000,0.000,0.000
NM_001354668.2,0.000,0.000,0.000,0.000,0.000
XM_017006982.2,0.000,0.000,23.943,0.000,0.000
XM_047448664.1,0.000,0.000,0.000,0.000,0.000
XM_047448661.1,17.161,0.000,0.000,0.000,25.857
XM_017006984.1,0.000,0.000,0.000,0.000,0.000
NM_002941.4,0.000,0.000,0.000,0.000,0.000
XM_011533980.1,0.000,15.412,0.000,0.000,0.000
XM_011533978.1,0.000,0.000,0.000,0.000,0.000
XM_011533979.1,0.000,0.000,0.000,0.000,0.000
XM_011533976.1,0.000,0.000,0.000,0.000,0.000
XM_011533977.3,0.000,0.000,0.000,0.000,0.000
XM_047448665.1,0.000,0.000,0.000,0.000,0.000
XM_047448663.1,0.000,0.000,0.000,28.128,0.000
XM_017006983.3,0.000,0.000,0.000,0.000,0.000
NM_001145845.2,0.000,0.000,0.000,0.000,0.000
NM_133631.4,0.000,0.000,0.000,0.000,0.000
XM_006713277.4,0.000,0.000,0.000,0.000,0.000
XM_017006985.2,0.000,0.000,0.000,0.000,0.000
XM_047448662.1,0.000,0.000,0.000,0.000,0.000
XM_054347444.1,0.000,0.000,0.000,0.000,0.000
XM_054347456.1,0.000,0.000,0.000,0.000,0.000
XM_054347451.1,0.000,0.000,0.000,0.000,0.000
XM_054347450.1,0.000,0.000,0.000,0.000,0.000
XM_054347448.1,0.000,0.000,0.000,0.000,0.000
NM_001308293.2,57.257,0.000,0.000,36.166,0.000
NM_001387404.1,0.000,47.282,0.000,0.000,0.000
NM_015503.3,19.226,28.058,0.000,0.000,0.000
NM_001387430.1,0.000,0.000,9.865,2.612,35.585
NM_001145812.2,0.000,0.000,37.704,0.000,0.000
NM_001145797.2,0.000,0.000,0.000,0.000,0.000
NM_001145796.2,0.000,0.000,0.000,0.000,0.000
NM_001145795.2,0.000,0.000,0.000,0.000,0.000
NM_001308294.2,0.000,0.000,0.000,0.000,0.000
NM_005068.3,0.000,13.062,0.000,18.229,21.406
NM_001374769.1,13.242,0.000,11.307,0.000,0.000
NM_001309443.2,51.371,0.000,0.000,0.000,50.857
NM_001309444.2,0.000,47.554,30.297,0.000,0.000
NM_003118.4,0.000,0.000,15.074,49.483,0.000
NM_152834.4,0.000,0.000,0.000,0.000,0.000
NM_001352680.2,22.623,0.000,0.000,19.638,13.123
NM_001352681.1,0.000,20.373,19.505,0.000,0.000
XM_017010594.2,0.000,0.000,0.000,0.000,0.000
XM_011514438.3,0.000,0.000,0.000,0.000,40.552
NM_015255.3,10.113,16.988,28.218,0.000,0.000
NM_001363705.2,10.113,0.000,28.218,0.000,0.000
XM_047418493.1,0.000,35.139,0.000,0.000,15.103
XM_017010597.2,0.000,0.000,0.000,0.000,0.000
XM_047418494.1,0.000,0.000,0.000,0.000,0.000
XM_047418495.1,0.000,0.000,0.000,0.000,0.000
NM_001184801.2,1.330,0.000,0.000,0.000,0.000
XM_011514440.2,0.000,0.000,0.000,0.000,0.000
XM_011514441.3,25.305,0.000,0.000,0.000,0.000
XM_005248966.4,0.000,0.000,0.000,15.465,0.000
XM_054354858.1,0.000,0.000,0.000,0.000,0.000
XM_054354860.1,0.000,0.000,0.000,14.390,0.000
XM_054354861.1,0.000,0.000,0.000,22.805,0.000
XM_054354864.1,0.000,0.000,0.000,0.000,0.000
XM_054354859.1,0.000,0.000,0.000,0.000,0.000
XM_054354866.1,0.000,0.000,0.000,0.000,0.000
XM_054354862.1,0.000,0.000,0.000,0.000,0.000
XM_054354863.1,0.000,0.000,0.000,0.000,0.000
XM_054354865.1,0.000,0.000,0.000,0.000,0.000
NM_001184763.1,32.000,32.000,0.000,0.000,32.000
NM_144624.2,0.000,0.000,32.000,32.000,0.000
NM_175866.5,0.000,0.000,0.000,0.000,0.000
